aoi_id,region_name,year,latitude,longitude,built_up_area_sqkm,population_density,growth_velocity_pct,infrastructure_index,capital_investment_m_usd,land_use_type,confidence_score,is_synthetic,scenario
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2014,13.011038435469304,77.61495869878905,6.86,4721.23,-38.32,0.56,49.85,URBAN,0.97,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2015,13.009644426168832,77.6150927585838,9.65,5037.38,40.7,0.81,72.47,URBAN,0.95,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2016,13.010148116629056,77.61513809551698,6.03,4606.52,-37.51,0.47,43.3,URBAN,0.98,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2017,13.009997469160734,77.61396477866377,8.17,4883.53,35.38,0.69,60.36,URBAN,0.92,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2018,13.011208865486198,77.61368866143316,14.33,5427.61,75.46,1.0,111.68,URBAN,0.9,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2019,13.01068851245822,77.61417070759329,16.56,5577.06,15.58,1.0,130.85,URBAN,0.99,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2020,13.010496895321976,77.61340744321669,18.97,5720.82,14.53,1.0,151.8,URBAN,0.99,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2021,13.01022542218315,77.61410427483507,9.23,5002.62,-51.34,0.78,69.05,URBAN,0.94,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2022,13.009979735204956,77.61499737788482,436.49,9745.76,4628.81,1.0,4574.71,URBAN,0.98,True,LOCAL_DENSE
BNG-CEN-NODE-15,Bengaluru Central Zone 15,2023,13.010041922601374,77.61351896647312,7.97,4865.1,-98.17,0.67,58.82,URBAN,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2000,13.041153991240286,77.63148782982613,9.83,555.29,0.0,0.2,43.79,INDUSTRIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2001,13.042586717942054,77.62972412186292,10.25,559.91,4.35,0.23,45.88,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2002,13.042199118056914,77.63148254135179,11.3,570.33,10.15,0.3,51.01,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2003,13.04268531571642,77.62979564156714,11.03,567.94,-2.37,0.29,49.7,INDUSTRIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2004,13.042219332122626,77.63101426704893,10.41,561.67,-5.6,0.24,46.65,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2005,13.042477411156467,77.62967313618779,12.28,579.89,17.93,0.36,55.91,INDUSTRIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2006,13.041420855246335,77.63051825154608,12.97,586.13,5.67,0.4,59.4,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2007,13.04147092439549,77.63110563691146,11.66,574.33,-10.13,0.32,52.84,INDUSTRIAL,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2008,13.042158891806096,77.62986265053637,16.21,611.53,39.04,0.57,75.82,INDUSTRIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2009,13.04152693643017,77.62963563014146,16.88,616.41,4.13,0.59,79.27,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2010,13.04242759905537,77.63027725218227,12.65,583.59,-25.08,0.38,57.78,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2011,13.04280045137474,77.62970722362635,15.74,608.69,24.45,0.54,73.43,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2012,13.041004092546975,77.63134261582687,19.65,634.83,24.82,0.7,93.62,INDUSTRIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2013,13.041524560424023,77.63126880533665,13.3,589.47,-32.29,0.42,61.08,INDUSTRIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2014,13.041286994328917,77.63079216982659,18.24,626.41,37.13,0.65,86.35,INDUSTRIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2015,13.042614750462269,77.63153043859751,18.75,629.83,2.79,0.67,89.0,INDUSTRIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2016,13.042223634172542,77.62999232702526,23.68,658.34,26.28,0.84,114.92,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2017,13.041391921736937,77.62965448145894,16.73,616.45,-29.33,0.58,78.57,INDUSTRIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2018,13.042246800394913,77.63038769337302,37.4,717.17,123.53,1.0,189.5,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2019,13.042562855655035,77.62967977425937,39.51,724.84,5.63,1.0,201.24,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2020,13.041117901810956,77.63016241221756,20.27,639.81,-48.7,0.72,96.95,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2021,13.041431353218398,77.63109123619961,22.51,652.91,11.09,0.8,108.8,INDUSTRIAL,0.9,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2022,13.042296995474446,77.63089660029327,36.83,716.56,63.58,1.0,186.49,INDUSTRIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-01,Bengaluru North (Hebbal) Zone 1,2023,13.041169215028383,77.63071318512279,39.26,725.44,6.6,1.0,200.04,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2000,13.012894885923071,77.56492034894136,2.27,830.21,0.0,0.24,46.33,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2001,13.011908477695068,77.56641597403234,2.33,834.76,2.82,0.26,47.76,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2002,13.01350020032793,77.5650217851397,2.6,851.98,11.28,0.34,53.7,RESIDENTIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2003,13.013379394539461,77.56488649683831,2.58,851.56,-0.44,0.33,53.45,RESIDENTIAL,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2004,13.013292119384923,77.56597781245553,2.64,854.85,1.94,0.35,54.59,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2005,13.013059007741436,77.56478039979397,5.64,978.01,114.14,0.94,125.12,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2006,13.013450439007276,77.56641481034524,3.98,923.17,-29.54,0.65,85.61,RESIDENTIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2007,13.012977325567574,77.56580805032328,3.83,917.67,-3.66,0.62,82.23,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2008,13.01192999351561,77.56529981134351,4.02,926.45,4.99,0.65,86.74,RESIDENTIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2009,13.01178519204706,77.56593165450329,2.72,860.28,-32.44,0.37,56.46,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2010,13.012370841828702,77.56575160085625,3.28,892.03,20.56,0.5,69.32,RESIDENTIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2011,13.011848773365355,77.56547815203535,3.65,910.99,11.56,0.58,78.15,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2012,13.011827227799655,77.56650094314895,3.71,913.94,1.61,0.59,79.53,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2013,13.01193929640138,77.56657008495709,4.19,935.22,12.76,0.68,90.72,RESIDENTIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2014,13.013216542055556,77.56546081560033,4.42,945.01,5.52,0.72,96.23,RESIDENTIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2015,13.012144406633109,77.56629095627295,2.65,856.39,-39.95,0.35,55.01,RESIDENTIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2016,13.011817985824425,77.56495527989343,3.77,916.95,41.93,0.6,80.79,RESIDENTIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2017,13.013530148015482,77.56661529028132,5.77,994.44,53.12,0.91,128.85,RESIDENTIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2018,13.011932485017207,77.56469758151135,7.32,1040.19,27.05,1.0,167.44,COMMERCIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2019,13.012806200246024,77.5655996685855,3.85,921.02,-47.49,0.61,82.71,RESIDENTIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2020,13.01220125307557,77.56602668231181,10.93,1120.87,184.27,1.0,259.51,COMMERCIAL,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2021,13.012358183676838,77.56497204870371,5.44,984.75,-50.21,0.86,121.05,RESIDENTIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2022,13.01270448690497,77.56602831044961,8.52,1071.73,56.55,1.0,197.74,COMMERCIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-02,Bengaluru North (Hebbal) Zone 2,2023,13.013044297922027,77.5646958640814,8.72,1076.81,2.35,1.0,202.86,COMMERCIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2000,13.045713463717801,77.60441547523813,14.53,800.39,0.0,0.16,38.42,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2001,13.046389980872867,77.60300609351545,15.56,810.91,7.03,0.21,41.39,RESIDENTIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2002,13.04674493649424,77.6029780460755,16.48,820.0,5.93,0.25,44.09,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2003,13.0468317252518,77.6042061292211,17.61,830.54,6.87,0.3,47.42,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2004,13.045948919524562,77.60406682145869,18.38,837.48,4.34,0.33,49.69,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2005,13.047033062542631,77.60345335158313,16.81,823.61,-8.52,0.27,45.08,RESIDENTIAL,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2006,13.045937713917176,77.60331236098209,22.49,870.24,33.82,0.48,62.01,RESIDENTIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2007,13.046210964552412,77.60335852526065,21.25,861.46,-5.55,0.44,58.27,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2008,13.045506614808579,77.60394398052169,20.76,857.95,-2.28,0.42,56.82,RESIDENTIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2009,13.04663273019015,77.60443453898874,20.39,855.14,-1.81,0.4,55.7,RESIDENTIAL,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2010,13.046423324773018,77.60368991098325,25.52,892.47,25.19,0.57,71.24,RESIDENTIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2011,13.045828078761994,77.60413039212888,22.73,873.38,-10.95,0.48,62.76,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2012,13.046108438993654,77.60336143004001,19.42,847.42,-14.57,0.37,52.81,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2013,13.045644254631934,77.60268461506655,35.36,949.41,82.11,0.81,101.82,RESIDENTIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2014,13.047062290552065,77.60390952090273,19.49,848.17,-44.87,0.37,53.04,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2015,13.046309088668961,77.60263042276627,31.52,930.06,61.7,0.72,89.83,RESIDENTIAL,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2016,13.046837408017364,77.60377675344834,25.35,892.53,-19.58,0.56,70.76,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2017,13.045350323621713,77.60374872560678,32.87,937.95,29.66,0.75,94.06,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2018,13.045322685370737,77.60353478287357,32.05,933.72,-2.48,0.73,91.52,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2019,13.047004739503846,77.60307857493038,21.38,863.8,-33.3,0.44,58.71,RESIDENTIAL,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2020,13.046028898306743,77.60455752137473,20.6,857.57,-3.66,0.41,56.36,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2021,13.04712144766811,77.60276563766881,59.54,1049.56,189.1,1.0,180.31,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2022,13.047133164831685,77.60422660938289,23.28,878.39,-60.91,0.5,64.46,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-03,Bengaluru North (Hebbal) Zone 3,2023,13.045768347107506,77.6030692167605,20.5,856.82,-11.95,0.41,56.05,RESIDENTIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2000,13.003296728575815,77.63094358811969,6.17,2447.77,0.0,0.33,7.23,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2001,13.002750033790964,77.63115822927239,6.35,2461.17,2.81,0.35,7.46,SUBURBAN,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2002,13.003803326469551,77.63073846601026,6.37,2463.1,0.38,0.35,7.49,SUBURBAN,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2003,13.002461317955024,77.6315744824205,7.06,2512.78,10.86,0.43,8.39,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2004,13.00331675444254,77.63059919568552,7.67,2553.03,8.63,0.49,9.18,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2005,13.00432002690546,77.63061387724554,7.86,2565.05,2.37,0.5,9.42,SUBURBAN,0.9,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2006,13.003794816733164,77.63030803156487,8.8,2621.12,12.02,0.59,10.67,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2007,13.004047542226548,77.63144771941745,9.55,2662.22,8.48,0.65,11.67,SUBURBAN,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2008,13.003769674952926,77.6312363902658,11.19,2742.64,17.19,0.76,13.88,SUBURBAN,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2009,13.00248800348575,77.63036982359984,10.59,2716.22,-5.37,0.72,13.07,SUBURBAN,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2010,13.003101595939233,77.63000090067885,10.21,2698.76,-3.56,0.69,12.56,SUBURBAN,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2011,13.003427959087043,77.63165014736815,9.91,2684.46,-2.9,0.67,12.16,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2012,13.00417391443137,77.63057943870876,12.43,2801.88,25.34,0.84,15.58,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2013,13.002885033798332,77.63008759492249,58.73,3678.07,372.69,1.0,84.49,SUBURBAN,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2014,13.002823822454735,77.63057485270926,35.04,3380.44,-40.33,1.0,48.3,SUBURBAN,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2015,13.003303427873432,77.63048529616168,17.71,2996.02,-49.48,1.0,22.96,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2016,13.00322691109378,77.62977856858467,12.91,2825.52,-27.09,0.86,16.25,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2017,13.002878735898257,77.63021148461429,11.77,2776.94,-8.81,0.79,14.69,SUBURBAN,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2018,13.003625449517386,77.63088939061558,19.23,3046.79,63.4,1.0,25.15,SUBURBAN,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2019,13.002596677396337,77.63141886507594,11.91,2784.05,-38.08,0.8,14.88,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2020,13.002445684784004,77.6299137908172,14.13,2877.09,18.66,0.92,17.96,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2021,13.003509883913054,77.6316897301766,8.43,2603.76,-40.34,0.55,10.19,SUBURBAN,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2022,13.003652012564904,77.6299090971692,12.44,2808.33,47.49,0.83,15.61,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-04,Bengaluru North (Hebbal) Zone 4,2023,13.002580778443578,77.62999277185126,65.37,3816.71,425.62,1.0,95.74,SUBURBAN,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2000,13.013107240705287,77.58492663067334,4.37,1287.28,0.0,0.45,40.02,COMMERCIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2001,13.012827166821266,77.58348035731949,4.58,1299.15,4.84,0.48,42.15,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2002,13.013181905294626,77.58339772741618,4.72,1307.31,3.23,0.51,43.65,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2003,13.013209655128186,77.58308105943745,4.74,1308.33,0.34,0.51,43.82,COMMERCIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2004,13.012190463908823,77.58409870925102,9.18,1471.07,93.7,1.0,90.05,COMMERCIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2005,13.013081079282951,77.58487407037562,10.9,1517.42,18.69,1.0,108.56,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2006,13.013435905722888,77.58332709324036,5.39,1341.45,-50.56,0.6,50.43,COMMERCIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2007,13.012294223336301,77.5842525196533,5.06,1325.46,-6.06,0.55,47.09,COMMERCIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2008,13.013144684234918,77.58352287130377,5.03,1323.96,-0.6,0.55,46.78,COMMERCIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2009,13.013560289793563,77.5843614276884,8.72,1469.28,73.33,0.95,85.44,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2010,13.013506827573913,77.58315999307854,8.02,1447.4,-8.08,0.89,77.94,COMMERCIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2011,13.011733137248548,77.58465987991126,9.4,1491.31,17.22,1.0,92.75,COMMERCIAL,0.9,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2012,13.012463137337624,77.58349899999475,8.52,1465.02,-9.35,0.93,83.33,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2013,13.01291179925032,77.58326150566816,9.78,1503.92,14.85,1.0,96.97,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2014,13.01353078498908,77.58397367938974,10.24,1517.36,4.66,1.0,101.94,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2015,13.013304491221426,77.58374390344784,9.28,1490.17,-9.38,0.99,91.54,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2016,13.01341619271992,77.58313850765671,5.51,1348.34,-40.56,0.61,51.75,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2017,13.011681715393504,77.58336522222243,14.96,1629.87,171.25,1.0,154.39,COMMERCIAL,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2018,13.01361460059565,77.58473756766423,5.8,1361.88,-61.22,0.65,54.71,COMMERCIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2019,13.011721952888834,77.58475024482955,12.09,1568.01,108.34,1.0,122.32,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2020,13.012183275478703,77.58450700338678,11.28,1548.11,-6.7,1.0,113.39,COMMERCIAL,0.91,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2021,13.012070789890634,77.58342228692455,18.15,1692.64,60.98,1.0,190.91,COMMERCIAL,0.99,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2022,13.013194200264762,77.5845500880311,21.23,1743.12,16.96,1.0,226.62,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-05,Bengaluru North (Hebbal) Zone 5,2023,13.01307442787597,77.58311226508629,11.72,1560.62,-44.79,1.0,118.35,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2000,13.042729113960126,77.56753688955506,14.97,1199.85,0.0,0.14,37.8,INDUSTRIAL,0.92,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2001,13.042109444113398,77.56782120385597,16.73,1224.97,11.69,0.22,42.66,INDUSTRIAL,0.94,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2002,13.041566810728698,77.56800547242194,16.73,1225.91,0.04,0.22,42.69,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2003,13.042071300906734,77.56661392786819,17.84,1241.09,6.6,0.27,45.8,INDUSTRIAL,0.93,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2004,13.041917939807059,77.5682594990788,18.05,1244.3,1.21,0.27,46.41,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2005,13.04119114802395,77.56654196145644,20.3,1272.33,12.42,0.36,52.76,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2006,13.041422587393473,77.56697642617144,17.3,1234.48,-14.76,0.24,44.29,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2007,13.042484847467652,77.56645154469182,18.18,1246.49,5.08,0.28,46.77,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-NOR-NODE-06,Bengaluru North (Hebbal) Zone 6,2008,13.04269846096462,77.567617210632,26.43,1337.97,45.41,0.55,70.47,INDUSTRIAL,0.96,True,LOCAL_DENSE
